(storm) D:\Zhiyu\GNN-UDS\surrogate>python maxred.py --env chaohu --act rand --pop_size 64 --processes 8 --rain_num 100 --rain_suffix chaohu_testall --result_dir maxred_all100 --termination n_gen 100
MaxRed configs: Namespace(act='rand', crossover=[1.0, 3.0], directed=False, env='chaohu', length=0, mutation=[1.0, 3.0], order=1, pop_size=64, processes=8, rain_dir='./envs/config/', rain_num=100, rain_suffix='chaohu_testall', result_dir='./results/chaohu/maxred_all100', sampling=0.4, setting_duration=10, termination=['n_gen', 100])
Runoff time: 46.26052403450012 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
    83 |     5312 |  1.457739E+04 |  1.456438E+04
    84 |     5376 |  1.457548E+04 |  1.456284E+04
    85 |     5440 |  1.457373E+04 |  1.454559E+04
    86 |     5504 |  1.456974E+04 |  1.445465E+04
    87 |     5568 |  1.456580E+04 |  1.445465E+04
    88 |     5632 |  1.455966E+04 |  1.445465E+04
    89 |     5696 |  1.454333E+04 |  1.444873E+04
    90 |     5760 |  1.453137E+04 |  1.444497E+04
    91 |     5824 |  1.450835E+04 |  1.443712E+04
    92 |     5888 |  1.447662E+04 |  1.443683E+04
    93 |     5952 |  1.445629E+04 |  1.443683E+04
    94 |     6016 |  1.445243E+04 |  1.443679E+04
    95 |     6080 |  1.444874E+04 |  1.442519E+04
    96 |     6144 |  1.444464E+04 |  1.442519E+04
    97 |     6208 |  1.444181E+04 |  1.442519E+04
    98 |     6272 |  1.444033E+04 |  1.442519E+04
    99 |     6336 |  1.443903E+04 |  1.442519E+04
   100 |     6400 |  1.443784E+04 |  1.442519E+04
Best solution found: [1 0 0 1 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1
 0 0 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0 1 1 1 1 2 1 1 1 1 0 1 0 2 0 0 0 1 1 1
 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
Function value: [14425.18896937]
Runoff time: 45.53894925117493 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  4.732614E+04 |  1.931845E+04
     2 |      128 |  4.405717E+04 |  1.931845E+04
     3 |      192 |  4.155988E+04 |  1.931845E+04
     4 |      256 |  4.036131E+04 |  1.931845E+04
     5 |      320 |  3.911716E+04 |  1.931845E+04
     6 |      384 |  3.790824E+04 |  1.931845E+04
     7 |      448 |  3.627485E+04 |  1.931845E+04
     8 |      512 |  3.527315E+04 |  1.931845E+04
     9 |      576 |  3.408257E+04 |  1.894829E+04
    10 |      640 |  3.258667E+04 |  1.797008E+04
    11 |      704 |  3.131533E+04 |  1.797008E+04
    12 |      768 |  2.987306E+04 |  1.797008E+04
    13 |      832 |  2.801964E+04 |  1.797008E+04
    14 |      896 |  2.713874E+04 |  1.797008E+04
    15 |      960 |  2.539250E+04 |  1.796805E+04
    16 |     1024 |  2.334138E+04 |  1.781213E+04
    17 |     1088 |  2.050977E+04 |  1.747909E+04
    18 |     1152 |  1.849178E+04 |  1.734933E+04
    19 |     1216 |  1.804157E+04 |  1.724395E+04
    20 |     1280 |  1.784475E+04 |  1.724395E+04
    21 |     1344 |  1.768041E+04 |  1.707041E+04
    22 |     1408 |  1.743122E+04 |  1.699495E+04
    23 |     1472 |  1.728867E+04 |  1.699495E+04
    24 |     1536 |  1.717294E+04 |  1.690700E+04
    25 |     1600 |  1.708418E+04 |  1.683976E+04
    26 |     1664 |  1.700846E+04 |  1.675304E+04
    27 |     1728 |  1.694725E+04 |  1.671370E+04
    28 |     1792 |  1.689771E+04 |  1.663628E+04
    29 |     1856 |  1.686209E+04 |  1.658118E+04
    30 |     1920 |  1.679109E+04 |  1.637280E+04
    31 |     1984 |  1.673264E+04 |  1.637081E+04
    32 |     2048 |  1.664570E+04 |  1.637081E+04
    33 |     2112 |  1.657746E+04 |  1.636038E+04
    34 |     2176 |  1.651002E+04 |  1.623338E+04
    35 |     2240 |  1.643477E+04 |  1.623338E+04
    36 |     2304 |  1.633301E+04 |  1.621489E+04
    37 |     2368 |  1.623710E+04 |  1.603676E+04
    38 |     2432 |  1.613794E+04 |  1.600857E+04
    39 |     2496 |  1.607474E+04 |  1.600857E+04
    40 |     2560 |  1.605290E+04 |  1.600857E+04
    41 |     2624 |  1.603289E+04 |  1.600580E+04
    42 |     2688 |  1.601884E+04 |  1.594473E+04
    43 |     2752 |  1.599849E+04 |  1.592921E+04
    44 |     2816 |  1.596585E+04 |  1.582611E+04
    45 |     2880 |  1.591043E+04 |  1.577186E+04
    46 |     2944 |  1.584522E+04 |  1.577141E+04
    47 |     3008 |  1.579685E+04 |  1.576038E+04
    48 |     3072 |  1.578288E+04 |  1.575565E+04
    49 |     3136 |  1.577493E+04 |  1.575565E+04
    50 |     3200 |  1.576887E+04 |  1.574397E+04
    51 |     3264 |  1.576420E+04 |  1.574397E+04
    52 |     3328 |  1.576010E+04 |  1.573456E+04
    53 |     3392 |  1.575672E+04 |  1.573456E+04
    54 |     3456 |  1.575436E+04 |  1.573456E+04
    55 |     3520 |  1.575219E+04 |  1.573456E+04
    56 |     3584 |  1.575022E+04 |  1.573456E+04
    57 |     3648 |  1.574897E+04 |  1.573456E+04
    58 |     3712 |  1.574653E+04 |  1.572574E+04
    59 |     3776 |  1.574498E+04 |  1.572544E+04
    60 |     3840 |  1.574219E+04 |  1.572544E+04
    61 |     3904 |  1.573953E+04 |  1.572309E+04
    62 |     3968 |  1.573832E+04 |  1.571866E+04
    63 |     4032 |  1.573593E+04 |  1.571866E+04
    64 |     4096 |  1.572915E+04 |  1.559619E+04
    65 |     4160 |  1.571958E+04 |  1.559191E+04
    66 |     4224 |  1.570008E+04 |  1.559191E+04
    67 |     4288 |  1.567837E+04 |  1.558027E+04
    68 |     4352 |  1.565574E+04 |  1.558027E+04
    69 |     4416 |  1.563020E+04 |  1.557992E+04
    70 |     4480 |  1.560150E+04 |  1.557234E+04
    71 |     4544 |  1.559384E+04 |  1.556833E+04
    72 |     4608 |  1.558927E+04 |  1.556833E+04
    73 |     4672 |  1.558619E+04 |  1.556833E+04
    74 |     4736 |  1.558245E+04 |  1.556398E+04
    75 |     4800 |  1.557978E+04 |  1.556398E+04
    76 |     4864 |  1.557795E+04 |  1.556398E+04
    77 |     4928 |  1.557692E+04 |  1.556398E+04
    78 |     4992 |  1.557656E+04 |  1.556398E+04
    79 |     5056 |  1.557638E+04 |  1.556398E+04
    80 |     5120 |  1.557638E+04 |  1.556398E+04
    81 |     5184 |  1.557625E+04 |  1.556398E+04
    82 |     5248 |  1.557553E+04 |  1.555087E+04
    83 |     5312 |  1.557303E+04 |  1.553402E+04
    84 |     5376 |  1.556845E+04 |  1.553402E+04
    85 |     5440 |  1.555971E+04 |  1.545160E+04
    86 |     5504 |  1.554333E+04 |  1.543621E+04
    87 |     5568 |  1.551542E+04 |  1.543621E+04
    88 |     5632 |  1.547698E+04 |  1.543346E+04
    89 |     5696 |  1.545766E+04 |  1.543346E+04
    90 |     5760 |  1.545511E+04 |  1.543346E+04
    91 |     5824 |  1.545379E+04 |  1.543346E+04
    92 |     5888 |  1.545242E+04 |  1.543346E+04
    93 |     5952 |  1.544979E+04 |  1.543212E+04
    94 |     6016 |  1.544838E+04 |  1.543212E+04
    95 |     6080 |  1.544758E+04 |  1.543212E+04
    96 |     6144 |  1.544717E+04 |  1.543212E+04
    97 |     6208 |  1.544629E+04 |  1.543212E+04
    98 |     6272 |  1.544545E+04 |  1.543212E+04
    99 |     6336 |  1.544425E+04 |  1.542847E+04
   100 |     6400 |  1.544248E+04 |  1.542614E+04
Best solution found: [1 1 0 0 1 0 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0
 2 0 0 1 2 1 2 1 0 0 2 0 0 1 2 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 1
 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
Function value: [15426.13921364]
Runoff time: 45.83584189414978 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  2.634575E+04 |  1.072107E+04
     2 |      128 |  2.193324E+04 |  1.072107E+04
     3 |      192 |  1.967836E+04 |  1.072107E+04
     4 |      256 |  1.800568E+04 |  1.072107E+04
     5 |      320 |  1.627029E+04 |  1.051835E+04
     6 |      384 |  1.424013E+04 |  1.016128E+04
     7 |      448 |  1.325195E+04 |  9.179005E+03
     8 |      512 |  1.279076E+04 |  9.179005E+03
     9 |      576 |  1.208961E+04 |  9.179005E+03
    10 |      640 |  1.128665E+04 |  9.087025E+03
    11 |      704 |  1.025564E+04 |  8.944097E+03
    12 |      768 |  9.578010E+03 |  8.638417E+03
    13 |      832 |  9.150957E+03 |  8.472438E+03
    14 |      896 |  8.894499E+03 |  8.254171E+03
    15 |      960 |  8.694059E+03 |  8.155940E+03
    16 |     1024 |  8.517455E+03 |  7.816711E+03
    17 |     1088 |  8.421754E+03 |  7.816711E+03
    18 |     1152 |  8.321394E+03 |  7.816711E+03
    19 |     1216 |  8.206024E+03 |  7.816711E+03
    20 |     1280 |  8.113986E+03 |  7.816711E+03
    21 |     1344 |  8.025809E+03 |  7.720453E+03
    22 |     1408 |  7.943907E+03 |  7.709920E+03
    23 |     1472 |  7.857256E+03 |  7.668012E+03
    24 |     1536 |  7.794822E+03 |  7.524468E+03
    25 |     1600 |  7.752716E+03 |  7.524468E+03
    26 |     1664 |  7.714340E+03 |  7.524468E+03
    27 |     1728 |  7.687166E+03 |  7.524468E+03
    28 |     1792 |  7.636882E+03 |  7.522002E+03
    29 |     1856 |  7.572590E+03 |  7.496920E+03
    30 |     1920 |  7.545680E+03 |  7.465103E+03
    31 |     1984 |  7.525434E+03 |  7.404876E+03
    32 |     2048 |  7.489219E+03 |  7.398703E+03
    33 |     2112 |  7.457437E+03 |  7.386634E+03
    34 |     2176 |  7.423419E+03 |  7.332794E+03
    35 |     2240 |  7.405474E+03 |  7.332794E+03
    36 |     2304 |  7.388302E+03 |  7.332794E+03
    37 |     2368 |  7.367630E+03 |  7.332794E+03
    38 |     2432 |  7.356572E+03 |  7.322589E+03
    39 |     2496 |  7.347629E+03 |  7.310571E+03
    40 |     2560 |  7.343758E+03 |  7.310571E+03
    41 |     2624 |  7.335791E+03 |  7.195303E+03
    42 |     2688 |  7.326328E+03 |  7.187044E+03
    43 |     2752 |  7.318271E+03 |  7.187044E+03
    44 |     2816 |  7.305153E+03 |  7.187044E+03
    45 |     2880 |  7.270002E+03 |  7.160786E+03
    46 |     2944 |  7.207846E+03 |  7.044752E+03
    47 |     3008 |  7.181590E+03 |  7.044752E+03
    48 |     3072 |  7.169315E+03 |  7.044752E+03
    49 |     3136 |  7.158442E+03 |  7.044752E+03
    50 |     3200 |  7.139140E+03 |  7.033055E+03
    51 |     3264 |  7.125404E+03 |  7.032791E+03
    52 |     3328 |  7.117493E+03 |  7.032791E+03
    53 |     3392 |  7.108648E+03 |  7.021102E+03
    54 |     3456 |  7.094529E+03 |  7.018460E+03
    55 |     3520 |  7.079640E+03 |  6.956338E+03
    56 |     3584 |  7.060433E+03 |  6.944378E+03
    57 |     3648 |  7.041316E+03 |  6.897578E+03
    58 |     3712 |  7.026094E+03 |  6.870198E+03
    59 |     3776 |  6.995996E+03 |  6.858532E+03
    60 |     3840 |  6.978523E+03 |  6.858532E+03
    61 |     3904 |  6.951624E+03 |  6.858532E+03
    62 |     3968 |  6.927743E+03 |  6.858532E+03
    63 |     4032 |  6.915633E+03 |  6.858532E+03
    64 |     4096 |  6.903646E+03 |  6.858532E+03
    65 |     4160 |  6.888947E+03 |  6.730379E+03
    66 |     4224 |  6.876173E+03 |  6.730379E+03
    67 |     4288 |  6.865672E+03 |  6.730379E+03
    68 |     4352 |  6.854525E+03 |  6.730379E+03
    69 |     4416 |  6.842992E+03 |  6.730379E+03
    70 |     4480 |  6.834343E+03 |  6.729851E+03
    71 |     4544 |  6.821723E+03 |  6.729851E+03
    72 |     4608 |  6.812951E+03 |  6.729851E+03
    73 |     4672 |  6.794226E+03 |  6.718475E+03
    74 |     4736 |  6.765825E+03 |  6.718475E+03
    75 |     4800 |  6.737653E+03 |  6.707023E+03
    76 |     4864 |  6.726425E+03 |  6.698116E+03
    77 |     4928 |  6.720833E+03 |  6.696072E+03
    78 |     4992 |  6.716088E+03 |  6.687000E+03
    79 |     5056 |  6.711387E+03 |  6.674734E+03
    80 |     5120 |  6.708659E+03 |  6.674734E+03
    81 |     5184 |  6.704582E+03 |  6.674734E+03
    82 |     5248 |  6.702171E+03 |  6.674734E+03
    83 |     5312 |  6.699454E+03 |  6.674734E+03
    84 |     5376 |  6.697677E+03 |  6.674734E+03
    85 |     5440 |  6.696230E+03 |  6.674734E+03
    86 |     5504 |  6.695197E+03 |  6.674734E+03
    87 |     5568 |  6.693985E+03 |  6.674734E+03
    88 |     5632 |  6.693298E+03 |  6.669746E+03
    89 |     5696 |  6.692112E+03 |  6.657241E+03
    90 |     5760 |  6.689529E+03 |  6.657241E+03
    91 |     5824 |  6.685824E+03 |  6.657241E+03
    92 |     5888 |  6.682445E+03 |  6.657241E+03
    93 |     5952 |  6.680045E+03 |  6.657241E+03
    94 |     6016 |  6.677805E+03 |  6.657241E+03
    95 |     6080 |  6.676605E+03 |  6.657241E+03
    96 |     6144 |  6.675963E+03 |  6.657241E+03
    97 |     6208 |  6.675378E+03 |  6.657241E+03
    98 |     6272 |  6.674815E+03 |  6.645705E+03
    99 |     6336 |  6.672707E+03 |  6.645705E+03
   100 |     6400 |  6.670624E+03 |  6.645705E+03
Best solution found: [1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1
 0 0 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 2 0 0 0 2 0 0 0 1 0 1 0 1 1 0
 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
Function value: [6645.70508563]
Runoff time: 45.742093086242676 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  8.583646E+04 |  3.688308E+04
     2 |      128 |  8.178663E+04 |  3.688308E+04
     3 |      192 |  7.849685E+04 |  3.688308E+04
     4 |      256 |  7.753540E+04 |  3.688308E+04
     5 |      320 |  7.654310E+04 |  3.688308E+04
     6 |      384 |  7.449989E+04 |  3.688308E+04
     7 |      448 |  7.307711E+04 |  3.688308E+04
     8 |      512 |  7.130283E+04 |  3.688308E+04
     9 |      576 |  7.064110E+04 |  3.688308E+04
    10 |      640 |  6.941941E+04 |  3.688308E+04
    11 |      704 |  6.647588E+04 |  3.688308E+04
    12 |      768 |  6.495023E+04 |  3.688308E+04
    13 |      832 |  6.311607E+04 |  3.688308E+04
    14 |      896 |  5.816339E+04 |  3.674625E+04
    15 |      960 |  5.365518E+04 |  3.674625E+04
    16 |     1024 |  5.164211E+04 |  3.674625E+04
    17 |     1088 |  5.136932E+04 |  3.674625E+04
    18 |     1152 |  5.098194E+04 |  3.674625E+04
    19 |     1216 |  5.040040E+04 |  3.674625E+04
    20 |     1280 |  4.966095E+04 |  3.674625E+04
    21 |     1344 |  4.882856E+04 |  3.674625E+04
    22 |     1408 |  4.751080E+04 |  3.674625E+04
    23 |     1472 |  4.493519E+04 |  3.674625E+04
    24 |     1536 |  3.953069E+04 |  3.664911E+04
    25 |     1600 |  3.699774E+04 |  3.658650E+04
    26 |     1664 |  3.667347E+04 |  3.639649E+04
    27 |     1728 |  3.653166E+04 |  3.618744E+04
    28 |     1792 |  3.639103E+04 |  3.614781E+04
    29 |     1856 |  3.626841E+04 |  3.573210E+04
    30 |     1920 |  3.614298E+04 |  3.573210E+04
    31 |     1984 |  3.601999E+04 |  3.566674E+04
    32 |     2048 |  3.589059E+04 |  3.562748E+04
    33 |     2112 |  3.575485E+04 |  3.547718E+04
    34 |     2176 |  3.554880E+04 |  2.955794E+04
    35 |     2240 |  3.536195E+04 |  2.940801E+04
    36 |     2304 |  3.510641E+04 |  2.932239E+04
    37 |     2368 |  3.456858E+04 |  2.919910E+04
    38 |     2432 |  3.367194E+04 |  2.918357E+04
    39 |     2496 |  3.192335E+04 |  2.911266E+04
    40 |     2560 |  2.924113E+04 |  2.899313E+04
    41 |     2624 |  2.916974E+04 |  2.899313E+04
    42 |     2688 |  2.910968E+04 |  2.890581E+04
    43 |     2752 |  2.904226E+04 |  2.884491E+04
    44 |     2816 |  2.897247E+04 |  2.874954E+04
    45 |     2880 |  2.891000E+04 |  2.860667E+04
    46 |     2944 |  2.884190E+04 |  2.860667E+04
    47 |     3008 |  2.878442E+04 |  2.860667E+04
    48 |     3072 |  2.872162E+04 |  2.856090E+04
    49 |     3136 |  2.866767E+04 |  2.856090E+04
    50 |     3200 |  2.860637E+04 |  2.855628E+04
    51 |     3264 |  2.858338E+04 |  2.849174E+04
    52 |     3328 |  2.856957E+04 |  2.842839E+04
    53 |     3392 |  2.855191E+04 |  2.842445E+04
    54 |     3456 |  2.851758E+04 |  2.840903E+04
    55 |     3520 |  2.845449E+04 |  2.840903E+04
    56 |     3584 |  2.842987E+04 |  2.840185E+04
    57 |     3648 |  2.842556E+04 |  2.840185E+04
    58 |     3712 |  2.842256E+04 |  2.840185E+04
    59 |     3776 |  2.841937E+04 |  2.840020E+04
    60 |     3840 |  2.841523E+04 |  2.839031E+04
    61 |     3904 |  2.840967E+04 |  2.837352E+04
    62 |     3968 |  2.840035E+04 |  2.837352E+04
    63 |     4032 |  2.838950E+04 |  2.834950E+04
    64 |     4096 |  2.837583E+04 |  2.834950E+04
    65 |     4160 |  2.836352E+04 |  2.833730E+04
    66 |     4224 |  2.835848E+04 |  2.833730E+04
    67 |     4288 |  2.835253E+04 |  2.833686E+04
    68 |     4352 |  2.834771E+04 |  2.828320E+04
    69 |     4416 |  2.834238E+04 |  2.827812E+04
    70 |     4480 |  2.833216E+04 |  2.827812E+04
    71 |     4544 |  2.831272E+04 |  2.827519E+04
    72 |     4608 |  2.829469E+04 |  2.824901E+04
    73 |     4672 |  2.828444E+04 |  2.823884E+04
    74 |     4736 |  2.827454E+04 |  2.823884E+04
    75 |     4800 |  2.826704E+04 |  2.823884E+04
    76 |     4864 |  2.826072E+04 |  2.823793E+04
    77 |     4928 |  2.825826E+04 |  2.823793E+04
    78 |     4992 |  2.825671E+04 |  2.823793E+04
    79 |     5056 |  2.825633E+04 |  2.823793E+04
    80 |     5120 |  2.825545E+04 |  2.823793E+04
    81 |     5184 |  2.825491E+04 |  2.823793E+04
    82 |     5248 |  2.825442E+04 |  2.823793E+04
    83 |     5312 |  2.825335E+04 |  2.823793E+04
    84 |     5376 |  2.825209E+04 |  2.823793E+04
    85 |     5440 |  2.825045E+04 |  2.819650E+04
    86 |     5504 |  2.824977E+04 |  2.819650E+04
    87 |     5568 |  2.824914E+04 |  2.819650E+04
    88 |     5632 |  2.824657E+04 |  2.816421E+04
    89 |     5696 |  2.824119E+04 |  2.816421E+04
    90 |     5760 |  2.823807E+04 |  2.816421E+04
    91 |     5824 |  2.823304E+04 |  2.816421E+04
    92 |     5888 |  2.822711E+04 |  2.816421E+04
    93 |     5952 |  2.821320E+04 |  2.816421E+04
    94 |     6016 |  2.820068E+04 |  2.816421E+04
    95 |     6080 |  2.819337E+04 |  2.815784E+04
    96 |     6144 |  2.819024E+04 |  2.815784E+04
    97 |     6208 |  2.818904E+04 |  2.815784E+04
    98 |     6272 |  2.818573E+04 |  2.815782E+04
    99 |     6336 |  2.818329E+04 |  2.815782E+04
   100 |     6400 |  2.818162E+04 |  2.815782E+04
Best solution found: [1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 2 2 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1
 1 0 1 1 1 0 2 1 2 1 2 1 1 0 1 2 1 1 2 2 1 1 1 1 1 0 2 1 1 1 0 1 2 0 1 2 1
 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 2 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0]
Function value: [28157.81943253]
Runoff time: 45.86704921722412 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  9.749401E+04 |  4.386854E+04
     2 |      128 |  9.413241E+04 |  4.386854E+04
     3 |      192 |  9.264390E+04 |  4.386854E+04
     4 |      256 |  9.057914E+04 |  4.386854E+04
     5 |      320 |  8.922107E+04 |  4.386854E+04
     6 |      384 |  8.780760E+04 |  4.386854E+04
     7 |      448 |  8.707854E+04 |  4.386854E+04
     8 |      512 |  8.631421E+04 |  4.386854E+04
     9 |      576 |  8.568849E+04 |  4.386854E+04
    10 |      640 |  8.500706E+04 |  4.386854E+04
    11 |      704 |  8.447481E+04 |  4.386854E+04
    12 |      768 |  8.382264E+04 |  4.386854E+04
    13 |      832 |  8.317000E+04 |  4.386854E+04
    14 |      896 |  8.282332E+04 |  4.386854E+04
    15 |      960 |  8.257723E+04 |  4.386854E+04
    16 |     1024 |  8.164559E+04 |  4.386854E+04
    17 |     1088 |  8.100916E+04 |  4.386854E+04
    18 |     1152 |  7.975590E+04 |  4.386827E+04
    19 |     1216 |  7.886040E+04 |  4.386827E+04
    20 |     1280 |  7.672464E+04 |  4.386827E+04
    21 |     1344 |  7.540108E+04 |  4.386827E+04
    22 |     1408 |  7.520868E+04 |  4.386827E+04
    23 |     1472 |  7.445841E+04 |  4.386827E+04
    24 |     1536 |  7.433381E+04 |  4.386827E+04
    25 |     1600 |  7.289283E+04 |  4.386394E+04
    26 |     1664 |  7.171637E+04 |  4.386394E+04
    27 |     1728 |  6.919379E+04 |  4.368891E+04
    28 |     1792 |  6.748841E+04 |  4.368891E+04
    29 |     1856 |  6.471753E+04 |  4.359283E+04
    30 |     1920 |  5.999072E+04 |  4.356639E+04
    31 |     1984 |  5.083615E+04 |  4.351812E+04
    32 |     2048 |  4.456742E+04 |  4.349539E+04
    33 |     2112 |  4.363290E+04 |  4.333153E+04
    34 |     2176 |  4.346739E+04 |  4.321439E+04
    35 |     2240 |  4.329024E+04 |  4.313619E+04
    36 |     2304 |  4.319379E+04 |  4.300064E+04
    37 |     2368 |  4.296107E+04 |  3.401079E+04
    38 |     2432 |  4.287096E+04 |  3.401079E+04
    39 |     2496 |  4.247419E+04 |  3.384660E+04
    40 |     2560 |  4.212915E+04 |  3.384660E+04
    41 |     2624 |  4.127271E+04 |  3.261243E+04
    42 |     2688 |  4.006383E+04 |  3.261243E+04
    43 |     2752 |  3.778799E+04 |  3.235223E+04
    44 |     2816 |  3.542818E+04 |  3.235223E+04
    45 |     2880 |  3.361311E+04 |  3.235145E+04
    46 |     2944 |  3.278977E+04 |  3.234111E+04
    47 |     3008 |  3.238103E+04 |  3.220580E+04
    48 |     3072 |  3.231539E+04 |  3.208790E+04
    49 |     3136 |  3.223052E+04 |  3.207705E+04
    50 |     3200 |  3.213583E+04 |  3.206323E+04
    51 |     3264 |  3.208270E+04 |  3.206062E+04
    52 |     3328 |  3.207074E+04 |  3.204136E+04
    53 |     3392 |  3.206180E+04 |  3.193307E+04
    54 |     3456 |  3.203740E+04 |  3.191828E+04
    55 |     3520 |  3.197352E+04 |  3.184651E+04
    56 |     3584 |  3.189443E+04 |  3.170831E+04
    57 |     3648 |  3.180257E+04 |  3.156216E+04
    58 |     3712 |  3.174027E+04 |  3.152659E+04
    59 |     3776 |  3.168250E+04 |  3.151378E+04
