Wall time,Step,Value
1727987743.254574,5731,1.2866941690444946
1727987759.771841,5733,1.0126460790634155
1727987902.097711,5748,0.8809229731559753
1727988013.424782,5759,0.9665520787239075
1727988051.682973,5761,0.7387048006057739
1727988083.903666,5765,0.720410168170929
1727988203.391954,5777,0.7397528886795044
1727988227.685576,5780,0.9200661778450012
1727988669.374293,5821,0.8434688448905945
1727988693.884224,5824,0.432283490896225
1727988726.199359,5828,0.3893229365348816
1727988883.016354,5842,0.7039941549301147
1727988994.228667,5853,1.3085846900939941
1727989050.809841,5860,0.7768009901046753
1727989129.341504,5867,0.7467944025993347
1727989232.507068,5877,0.8300654292106628
1727989256.666428,5880,0.6755440831184387
1727989318.979885,5885,0.46406063437461853
1727989359.386969,5890,1.1728023290634155
1727989430.246866,5896,0.8909869194030762
1727989549.273426,5908,0.707888126373291
1727989557.527506,5909,0.7756189107894897
1727989739.94476,5926,0.778158962726593
1727989763.898191,5929,0.7109791040420532
1727989842.905257,5936,0.8723874092102051
1727989961.344021,5948,0.7748948931694031
1727990124.787651,5963,1.1688506603240967
1727990140.424047,5965,0.7622474431991577
1727990217.916226,5972,0.8889253735542297
1727990319.13103,5982,0.6996777057647705
1727990384.446389,5990,0.9395902752876282
1727990421.878459,5992,0.8288354873657227
1727990438.175296,5994,0.6670511960983276
1727990478.854109,5999,0.5443819165229797
1727990571.823725,6008,0.8001806139945984
1727990674.119565,6018,0.4692135453224182
1727990682.265135,6019,0.7958416938781738
1727990783.949319,6029,0.9835562705993652
1727990837.162297,6033,0.621834397315979
1727990845.234564,6034,0.7847529053688049
1727991040.346397,6053,0.6878378391265869
1727991080.712238,6058,0.6641503572463989
1727991096.60321,6060,0.9108732342720032
1727991150.252732,6064,0.7934320569038391
1727991243.592918,6073,1.0035613775253296
1727991429.89554,6091,0.29706960916519165
1727991634.53766,6111,0.9187933802604675
1727991674.269082,6116,0.7489185333251953
1727991768.359257,6125,0.7379988431930542
1727991837.944037,6131,0.77061927318573
1727991845.920712,6132,0.9572965502738953
1727991854.220478,6133,0.4763305187225342
1727991878.305907,6136,0.8326352834701538
1727991902.554273,6139,0.531927227973938
1727992057.687865,6153,0.4168659746646881
1727992143.112427,6161,0.8106597065925598
1727992301.420381,6178,0.7898744344711304
1727992309.446309,6179,0.997724175453186
1727992364.319186,6183,0.8735421299934387
1727992404.866821,6188,0.6726690530776978
1727992483.779742,6195,0.545248806476593
1727992578.596936,6204,1.0713189840316772
1727992594.793685,6206,0.6420210599899292
1727992697.322105,6216,0.38588353991508484
1727992767.51859,6222,0.6331839561462402
1727992783.541071,6224,0.7427722215652466
1727992832.410967,6230,0.4984824061393738
1727992870.793184,6232,0.44118714332580566
1727992887.116765,6234,0.960658073425293
1727993006.081139,6246,0.7955290079116821
1727993022.301261,6248,0.8718522787094116
1727993038.321422,6250,0.5313707590103149
1727993289.943199,6273,0.8178504705429077
1727993322.068379,6277,0.9387589693069458
1727993384.846121,6282,0.8568391799926758
1727993409.334833,6285,0.09977762401103973
1727993582.503644,6301,0.8422529101371765
1727993683.093393,6311,0.5363954305648804
1727993691.183351,6312,0.8527969121932983
1727993707.43102,6314,0.7367264032363892
1727993755.831953,6320,0.5409189462661743
1727993825.492716,6326,0.6928879022598267
1727993902.72563,6333,0.42707037925720215
1727993943.411241,6338,0.6633745431900024
1727994021.384841,6345,0.6812061667442322
1727994090.656473,6351,0.5779701471328735
1727994215.861496,6364,0.5315073132514954
1727994293.357369,6371,0.4279751777648926
1727994466.986289,6390,0.6913024187088013
1727994670.120023,6410,0.3625808358192444
1727994715.700183,6413,0.5232449769973755
1727994748.185634,6417,0.6568801999092102
1727994756.087276,6418,0.5162854194641113
1727994833.247889,6425,0.24078509211540222
1727995012.853015,6442,0.3648005723953247
1727995121.917902,6453,0.4815483093261719
1727995231.825721,6464,0.6753884553909302
1727995309.717246,6471,0.6427215337753296
1727995358.046759,6477,0.6431549787521362
1727995615.159593,6501,0.3784632682800293
1727995843.360955,6524,0.233573317527771
1727996081.671541,6548,0.43239259719848633
1727996167.425568,6556,0.6487535238265991
1727996199.587764,6560,0.7590160369873047
1727996348.830359,6573,0.4719259738922119
1727996356.853667,6574,0.49833574891090393
1727996459.762327,6584,1.3980008363723755
1727996492.147577,6588,0.3420102894306183
1727996579.515235,6596,0.6958879232406616
1727996587.702769,6597,0.609113872051239
1727996642.455555,6601,0.45957398414611816
1727996715.295991,6610,0.9686277508735657
1727996745.61228,6611,1.0740714073181152
1727996848.372281,6621,0.8563610911369324
1727996856.611585,6622,0.48253631591796875
1727996864.653729,6623,0.7057271003723145
1727996952.058583,6631,0.5884599089622498
1727996984.245571,6635,0.8754660487174988
1727997155.312024,6651,0.828133761882782
1727997390.360714,6675,0.5166597962379456
1727997422.44453,6679,0.36091169714927673
1727997459.178731,6681,0.9698322415351868
1727997467.156323,6682,0.5673985481262207
1727997490.986705,6685,0.2411305159330368
1727997584.651373,6694,0.7405624389648438
1727997592.847297,6695,0.17499634623527527
1727997686.101229,6704,0.27119219303131104
1727997710.045779,6707,0.33173447847366333
1727997810.45652,6717,0.42481499910354614
1727997872.28506,6722,0.5341100692749023
1727998223.845537,6758,0.7751535177230835
1727998317.600307,6767,0.5942985415458679
1727998333.667078,6769,0.46776461601257324
1727998386.738358,6773,0.3034355640411377
1727998434.676015,6779,0.3684045672416687
1727998479.955168,6782,0.2613050937652588
1727998536.569062,6789,0.4085155427455902
1727998581.70325,6792,0.4515552520751953
1727998622.037028,6797,0.8029850125312805
1727998645.936394,6800,0.3970300853252411
1727998731.495438,6808,0.6028235554695129
1727998785.20596,6812,0.18192675709724426
1727998817.727349,6816,0.3513822853565216
1727998919.472679,6826,0.27729979157447815
1727998927.52728,6827,0.44838184118270874
1727999044.877415,6839,0.37751221656799316
1727999098.241007,6843,0.07957608997821808
1727999154.739044,6850,0.3480909764766693
1727999208.608747,6854,0.5596234202384949
1727999318.496452,6865,0.48306989669799805
1727999436.104399,6877,0.5613134503364563
1727999607.552234,6893,0.2787408232688904
1727999819.567149,6914,0.22086432576179504
1727999851.826472,6918,0.4007219672203064
1728000015.500379,6933,0.16780750453472137
1728000100.912623,6941,0.7059144973754883
1728000148.699549,6947,0.21968095004558563
1728000202.303698,6951,0.7287362813949585
1728000234.649251,6955,0.6919710636138916
1728000320.699958,6963,0.38517123460769653
1728000369.050175,6969,0.4974127411842346
1728000377.096092,6970,-0.062021397054195404
1728000555.972749,6987,0.09776775538921356
1728000632.949883,6994,0.6777746081352234
1728000649.121838,6996,0.5214356184005737
1728000718.240301,7002,0.6684672236442566
1728000782.107518,7010,0.06354678422212601
1728000827.470933,7013,0.3321024775505066
1728000859.736978,7017,-0.019298112019896507
1728000961.14246,7027,0.7987637519836426
1728001047.298044,7035,0.7760850191116333
1728001071.419203,7038,0.22966280579566956
1728001226.165416,7052,0.3499526083469391
1728001258.610981,7056,0.22959014773368835
1728001344.516527,7064,0.3994033932685852
1728001368.598193,7067,0.2778187692165375
1728001437.716071,7073,0.3692019581794739
1728001624.791981,7091,0.21297796070575714
1728001640.865793,7093,0.64791339635849
1728001827.931853,7111,0.018930470570921898
1728001859.991911,7115,0.33040159940719604
1728001884.02629,7118,0.877448558807373
1728002047.110233,7133,0.1699458360671997
1728002071.369739,7136,0.5140281915664673
1728002103.641344,7140,0.412231981754303
1728002181.185162,7147,0.22428259253501892
1728002306.857731,7160,0.19443194568157196
1728002376.763531,7166,0.29567623138427734
1728002510.872132,7180,0.646030068397522
1728002650.732094,7192,0.4092031419277191
1728002707.710052,7199,0.22324351966381073
1728002793.096194,7207,0.3712897300720215
1728002878.802598,7215,-0.05789404362440109
1728002886.968323,7216,0.7599611282348633
1728002948.862347,7221,0.3408854603767395
1728002981.223231,7225,0.4638294577598572
1728003106.55287,7238,0.450031578540802
1728003159.881154,7242,0.4140625596046448
1728003293.730853,7256,0.3495529294013977
1728003412.543428,7268,0.30593037605285645
1728003420.621216,7269,0.2537141740322113
1728003498.059023,7276,0.7043968439102173
1728003582.971569,7284,0.400784432888031
1728003630.959352,7290,0.45974573493003845
1728003700.097452,7296,0.17626848816871643
1728003777.009974,7303,0.20426826179027557
1728003793.398685,7305,0.1272449791431427
1728003887.148614,7314,0.31817135214805603
1728003903.50295,7316,0.2634558081626892
1728003911.505105,7317,0.45242300629615784
1728004106.605054,7336,0.192022442817688
1728004130.860978,7339,0.47704368829727173
1728004224.611048,7348,0.13337188959121704
1728004370.751402,7361,0.1568777859210968
1728004480.003307,7372,0.36909040808677673
1728004503.960789,7375,0.04328858107328415
1728004605.398293,7385,0.5413984060287476
1728004776.110915,7401,0.07541660964488983
1728004886.552844,7412,0.20260998606681824
1728004910.839146,7415,0.11645982414484024
1728005051.505165,7430,0.14483824372291565
1728005153.367657,7440,0.19209183752536774
1728005182.799225,7441,0.2674914300441742
1728005223.180692,7446,0.04535006731748581
1728005231.105634,7447,-0.15866819024085999
1728005292.131414,7452,0.05848380923271179
1728005307.948889,7454,0.05621695518493652
1728005340.143195,7458,-0.08143468201160431
1728005348.147925,7459,0.3634125888347626
1728005356.300931,7460,-0.09851135313510895
1728005519.457936,7475,0.5651134848594666
1728005597.742473,7482,0.06814052909612656
1728005605.8582,7483,-0.021949630230665207
1728005637.896043,7487,-0.11308381706476212
1728005653.70214,7489,-0.008376824669539928
1728005747.553143,7498,-0.2049061357975006
1728005800.866755,7502,0.4778730273246765
1728005825.04476,7505,-0.09912587702274323
1728006098.618723,7531,-0.041818033903837204
1728006106.782209,7532,-0.05321493744850159
1728006200.520479,7541,0.24427828192710876
1728006224.341343,7544,-0.2560443580150604
1728006257.08412,7548,0.11591567099094391
1728006302.161377,7551,0.01115329284220934
1728006403.968268,7561,0.3119182586669922
1728006412.152737,7562,0.06219171732664108
1728006420.28396,7563,-0.22406494617462158
1728006428.558972,7564,-0.2223462164402008
1728006468.741756,7569,-0.1228034496307373
1728006538.494477,7575,0.043312110006809235
1728006570.319158,7579,-0.11051519960165024
1728006608.543163,7581,0.1980474591255188
1728006726.991077,7593,0.1051407903432846
1728006759.147126,7597,-0.12156796455383301
1728006828.695179,7603,0.5895509719848633
1728006836.587149,7604,-0.17220309376716614
1728006921.412951,7612,0.3098955750465393
1728006970.434977,7618,0.012582814320921898
1728007031.887075,7623,0.39509081840515137
1728007117.452347,7631,-0.29577428102493286
1728007174.080954,7638,0.22052152454853058
1728007276.032538,7648,0.18023623526096344
1728007462.473933,7666,-0.2992854714393616
1728007548.242985,7674,0.03637479990720749
1728007754.235971,7697,0.04025191068649292
1728007819.180683,7704,-0.4617737829685211
1728007859.543028,7710,0.1664687544107437
1728007891.367286,7713,0.09284284710884094
1728008161.580717,7744,0.09361223131418228
1728008168.900437,7745,-0.4977916181087494
1728008320.489676,7761,0.23124198615550995
1728008327.502379,7762,0.06783058494329453
1728008415.693427,7772,0.04936547204852104
1728008436.816535,7775,0.1517164707183838
1728008450.933827,7777,-0.12688323855400085
1728008550.346774,7788,0.07102646678686142
1728008613.673262,7794,0.2234380692243576
1728008635.029448,7797,-0.03442097827792168
1728008683.840116,7801,-0.24366983771324158
1728008818.126743,7817,-0.19399268925189972
1728008831.743852,7819,-0.5159052014350891
1728008838.47704,7820,0.17013895511627197
1728008886.600798,7824,-0.08845045417547226
1728008909.56896,7827,-0.25545811653137207
1728008924.534989,7829,0.37475448846817017
1728008966.955814,7832,0.04222678020596504
1728009069.623537,7843,-0.09088826179504395
1728009098.108436,7847,0.20041438937187195
1728009178.679975,7856,0.24363704025745392
